Rank;Sourceid;Title;Type;Issn;Publisher;Open Access;Open Access Diamond;SJR;SJR Quartile;H index;Total Docs. (2024);Total Docs. (3years);Total Refs.;Total Citations (3years);Citable Docs. (3years);Citations / Doc. (2years);Ref. / Doc.;%Female;Overton;SDG;Country;Region;Publisher;Coverage;Categories;Areas
810;51712;"Bogazici Journal";journal;"13009583";"Bogazici Universitesi";No;No;0,113;Q4;7;0;27;0;4;27;0,07;0,00;0,00;0;0;Turkey;Middle East;"Bogazici Universitesi";"1993-1995, 2005-2023";"Geography, Planning and Development (Q4); Social Sciences (miscellaneous) (Q4)";"Social Sciences"
811;21100416319;"Digithum";journal;"15752275";"Universitat Oberta de Catalunya";Yes;Yes;0,113;Q4;7;0;32;0;5;31;0,00;0,00;0,00;0;0;Spain;Western Europe;"Universitat Oberta de Catalunya";"2015-2023";"Arts and Humanities (miscellaneous) (Q3); Social Sciences (miscellaneous) (Q4)";"Arts and Humanities; Social Sciences"
812;21100258851;"International Journal of Interdisciplinary Global Studies";journal;"2324755X, 23247568";"Common Ground Research Networks";No;No;0,113;Q4;5;10;33;502;14;33;0,50;50,20;40,91;0;7;United States;Northern America;"Common Ground Research Networks";"2013-2025";"Social Sciences (miscellaneous) (Q4)";"Social Sciences"
813;19700175233;"Journal for the Liberal Arts and Sciences";journal;"21673756";"School of Education,Oakland City University";No;No;0,113;Q4;4;0;33;0;6;31;0,28;0,00;0,00;0;0;United States;Northern America;"School of Education,Oakland City University";"2009-2017, 2019-2021, 2023";"Arts and Humanities (miscellaneous) (Q4); Social Sciences (miscellaneous) (Q4)";"Arts and Humanities; Social Sciences"
814;24268;"Korean Studies";journal;"0145840X, 15291529";"University of Hawaii Press";No;No;0,113;Q4;7;17;41;1473;5;37;0,13;86,65;50,00;0;7;United States;Northern America;"University of Hawaii Press";"1991-1998, 2017-2024";"Arts and Humanities (miscellaneous) (Q3); Cultural Studies (Q3); History (Q3); Literature and Literary Theory (Q3); Visual Arts and Performing Arts (Q3); Anthropology (Q4); Geography, Planning and Development (Q4); Social Sciences (miscellaneous) (Q4); Sociology and Political Science (Q4)";"Arts and Humanities; Social Sciences"
815;21101070365;"New Zealand Journal of Asian Studies";journal;"11748915";"New Zealand Asian Studies Society (NZASIA)";No;No;0,113;Q4;1;20;37;569;2;35;0,04;28,45;33,33;0;8;New Zealand;Pacific Region;"New Zealand Asian Studies Society (NZASIA)";"2019-2024";"Arts and Humanities (miscellaneous) (Q3); History (Q3); Religious Studies (Q3); Social Sciences (miscellaneous) (Q4)";"Arts and Humanities; Social Sciences"
816;17386;"Sociological Theory and Methods";journal;"09131442";"Japanese Association for Mathematical Sociology";No;No;0,113;Q4;8;11;44;396;10;38;0,18;36,00;8,33;0;4;Japan;Asiatic Region;"Japanese Association for Mathematical Sociology";"1986-1987, 1989-1994, 1996-2024";"Social Sciences (miscellaneous) (Q4); Sociology and Political Science (Q4)";"Social Sciences"
817;5600155101;"Sociologus";journal;"00380377, 18655106";"Duncker und Humblot GmbH";No;No;0,113;Q4;11;0;15;0;5;12;0,00;0,00;0,00;0;0;Germany;Western Europe;"Duncker und Humblot GmbH";"1982, 1987, 2008-2022";"Social Sciences (miscellaneous) (Q4)";"Social Sciences"
818;21101074582;"Studies in Peoples History";journal;"23484489, 23497718";"Sage Publications India Pvt. Ltd";No;No;0,113;Q4;6;13;51;44;11;51;0,21;3,38;36,36;0;2;Singapore;Asiatic Region;"Sage Publications India Pvt. Ltd";"2014-2024";"History (Q3); Social Sciences (miscellaneous) (Q4)";"Arts and Humanities; Social Sciences"
819;21100215942;"Social Sciences and Missions";journal;"18748945, 18748937";"Brill Academic Publishers";No;No;0,112;Q4;6;14;39;699;9;38;0,36;49,93;30,77;0;0;Netherlands;Western Europe;"Brill Academic Publishers";"2012-2024";"Religious Studies (Q3); Cultural Studies (Q4); Social Sciences (miscellaneous) (Q4); Sociology and Political Science (Q4)";"Arts and Humanities; Social Sciences"
820;5600152896;"Sociologia e Ricerca Sociale";journal;"11211148";"FrancoAngeli Edizioni";No;No;0,112;Q4;4;15;81;795;10;80;0,14;53,00;59,38;0;2;Italy;Western Europe;"FrancoAngeli Edizioni";"2016-2024";"Social Sciences (miscellaneous) (Q4); Sociology and Political Science (Q4)";"Social Sciences"
821;21100877201;"International Review of Social Research";journal;"20698267, 20698534";"Sciendo";Yes;No;0,111;Q4;5;0;7;0;2;7;0,00;0,00;0,00;0;0;Germany;Western Europe;"Sciendo";"2018-2019, 2021";"Anthropology (Q4); Cultural Studies (Q4); Social Sciences (miscellaneous) (Q4)";"Social Sciences"
822;21101176847;"Journal of Multidisciplinary in Social Sciences";journal;"26730235";"Research and Development Institute Suan Dusit University";No;No;0,111;Q4;3;19;79;921;26;79;0,42;48,47;50,00;0;12;Thailand;Asiatic Region;"Research and Development Institute Suan Dusit University";"2019-2024";"Social Sciences (miscellaneous) (Q4)";"Social Sciences"
823;21101007465;"Journal of New Zealand Studies";journal;"1176306X, 23243740";"Stout Research Centre, Victoria University of Wellington";No;No;0,111;Q4;3;22;54;1340;17;49;0,06;60,91;47,06;0;1;New Zealand;Pacific Region;"Stout Research Centre, Victoria University of Wellington";"2019-2024";"Arts and Humanities (miscellaneous) (Q4); Social Sciences (miscellaneous) (Q4)";"Arts and Humanities; Social Sciences"
824;21101271807;"Technology in Language Teaching and Learning";journal;"26521687";"Castledown Publishers";Yes;Yes;0,111;Q4;3;29;13;1328;5;13;0,22;45,79;44,00;0;5;Australia;Pacific Region;"Castledown Publishers";"2021-2025";"Education (Q4); Linguistics and Language (Q4); Social Sciences (miscellaneous) (Q4)";"Social Sciences"
825;21100463586;"Transcultural Studies";journal;"21916411";"Heidelberg University";Yes;Yes;0,111;Q4;7;0;24;0;6;22;0,33;0,00;0,00;0;0;United States;Northern America;"Heidelberg University";"2015-2023";"Arts and Humanities (miscellaneous) (Q4); Social Sciences (miscellaneous) (Q4)";"Arts and Humanities; Social Sciences"
826;21100857171;"Australasian Review of African Studies";journal;"22035184, 14478420";"African Studies Association of Australasia and the Pacific";No;No;0,110;Q4;8;6;34;275;6;34;0,11;45,83;50,00;0;2;Australia;Pacific Region;"African Studies Association of Australasia and the Pacific";"2017-2024";"Arts and Humanities (miscellaneous) (Q4); Social Sciences (miscellaneous) (Q4)";"Arts and Humanities; Social Sciences"
827;21100450146;"Cadernos de Estudos Africanos";journal;"21827400, 16453794";"Center for International Studies (CIS-IUL) of the Lisbon University Institute (ISCTE)";Yes;Yes;0,110;Q4;6;0;52;0;8;52;0,14;0,00;0,00;0;0;Portugal;Western Europe;"Center for International Studies (CIS-IUL) of the Lisbon University Institute (ISCTE)";"2014-2023";"Arts and Humanities (miscellaneous) (Q4); Social Sciences (miscellaneous) (Q4)";"Arts and Humanities; Social Sciences"
828;21101101867;"Culturales";journal;"2448539X, 18701191";"Universidad Autonoma de Baja California";Yes;Yes;0,110;Q4;3;11;28;441;6;26;0,06;40,09;45,45;0;4;Mexico;Latin America;"Universidad Autonoma de Baja California";"2019-2024";"Arts and Humanities (miscellaneous) (Q4); Social Sciences (miscellaneous) (Q4)";"Arts and Humanities; Social Sciences"
829;5700163879;"KronoScope";journal;"1567715X, 15685241";"Brill Academic Publishers";No;No;0,110;Q4;11;6;24;222;2;20;0,10;37,00;50,00;0;0;Netherlands;Western Europe;"Brill Academic Publishers";"2001-2024";"Astronomy and Astrophysics (Q4); History and Philosophy of Science (Q4); Philosophy (Q4); Social Sciences (miscellaneous) (Q4)";"Arts and Humanities; Physics and Astronomy; Social Sciences"
830;21100934629;"Ambitos";journal;"23864494, 15752100";"Biblioteca Universidad de Cordoba";No;Yes;0,109;Q4;2;4;38;143;5;37;0,19;35,75;40,00;0;0;Spain;Western Europe;"Biblioteca Universidad de Cordoba";"2019-2023";"Arts and Humanities (miscellaneous) (Q4); Social Sciences (miscellaneous) (Q4)";"Arts and Humanities; Social Sciences"
831;21101128329;"Sporting Traditions";journal;"08132577";"Australian Society for Sports History";No;No;0,109;Q4;3;0;33;0;4;30;0,22;0,00;0,00;0;0;Australia;Pacific Region;"Australian Society for Sports History";"2020-2023";"History (Q3); Health (social science) (Q4); Social Sciences (miscellaneous) (Q4)";"Arts and Humanities; Social Sciences"
832;21101245238;"Tietolipas";book series;"05626129, 26702584";"Suomalaisen Kirjallisuuden Seura";No;No;0,109;Q4;1;3;50;1;1;13;0,02;0,33;0,00;0;0;Finland;Western Europe;"Suomalaisen Kirjallisuuden Seura";"2022-2024";"Cultural Studies (Q4); Social Sciences (miscellaneous) (Q4); Sociology and Political Science (Q4)";"Social Sciences"
833;27936;"Family Law Quarterly";journal;"0014729X";"American Bar Association";No;No;0,108;Q4;23;0;6;0;0;4;0,00;0,00;0,00;0;0;United States;Northern America;"American Bar Association";"1973-1975, 1977, 1979-1980, 1983-1985, 1988, 1991-1992, 1996-2012, 2017, 2022";"Law (Q4); Social Sciences (miscellaneous) (Q4)";"Social Sciences"
834;29759;"Indian Journal of Social Work";journal;"24567809, 00195634";"Tata Institute of Social Sciences";No;No;0,108;Q4;10;9;95;234;11;78;0,16;26,00;40,00;0;6;India;Asiatic Region;"Tata Institute of Social Sciences";"1945-1948, 1977, 1982, 1991, 1996-2024";"Social Sciences (miscellaneous) (Q4); Social Work (Q4); Sociology and Political Science (Q4)";"Social Sciences"
835;21101239988;"Journal of Romanian Studies";journal;"2754415X, 26275325";"Liverpool University Press";No;No;0,108;Q4;2;11;42;71;8;34;0,20;6,45;30,00;0;0;United Kingdom;Western Europe;"Liverpool University Press";"2020-2024";"Cultural Studies (Q4); Social Sciences (miscellaneous) (Q4); Sociology and Political Science (Q4)";"Social Sciences"
836;16631;"Rivista Internazionale di Scienze Sociali";journal;"18277918, 0035676X";"Vita e Pensiero";No;No;0,108;Q4;11;10;75;519;8;70;0,09;51,90;53,33;0;6;Italy;Western Europe;"Vita e Pensiero";"1973, 2009-2024";"Economics, Econometrics and Finance (miscellaneous) (Q4); Social Sciences (miscellaneous) (Q4)";"Economics, Econometrics and Finance; Social Sciences"
837;21100897527;"Journal of Arabian Studies";journal;"21534780";"Taylor and Francis Ltd.";No;No;0,107;Q4;17;0;50;0;12;48;0,09;0,00;0,00;0;0;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2011-2023";"Arts and Humanities (miscellaneous) (Q4); Cultural Studies (Q4); Social Sciences (miscellaneous) (Q4)";"Arts and Humanities; Social Sciences"
838;12115;"Journal of Economic and Social Measurement";journal;"07479662, 18758932";"SAGE Publications Ltd";No;No;0,107;Q4;26;0;6;0;2;6;0,33;0,00;0,00;0;0;Netherlands;Western Europe;"SAGE Publications Ltd";"1985-1986, 1989-2002, 2004-2020, 2022";"Social Sciences (miscellaneous) (Q4)";"Social Sciences"
839;16960;"L'Annee Sociologique";journal;"00662399";"Presses Universitaires de France";No;No;0,107;Q4;17;15;31;717;7;29;0,09;47,80;62,50;0;3;France;Western Europe;"Presses Universitaires de France";"1981, 1984, 1987, 2001-2024";"Social Sciences (miscellaneous) (Q4)";"Social Sciences"
840;25969;"Social and Economic Studies";journal;"00377651";"University of the West Indies";No;No;0,107;Q4;11;0;44;0;6;38;0,04;0,00;0,00;0;0;Jamaica;Latin America;"University of the West Indies";"1974, 1977-1986, 2008-2023";"Economics and Econometrics (Q4); Social Sciences (miscellaneous) (Q4)";"Economics, Econometrics and Finance; Social Sciences"
841;21100220342;"Studies in Regional Science";journal;"02876256, 18806465";"Japan Section of the Regional Science Association International";No;No;0,107;Q4;14;3;50;9;6;50;0,06;3,00;16,67;0;1;Japan;Asiatic Region;"Japan Section of the Regional Science Association International";"1970-2024";"Environmental Science (miscellaneous) (Q4); Social Sciences (miscellaneous) (Q4)";"Environmental Science; Social Sciences"
842;21100933253;"Biblos";journal;"21837139, 08704112";"Universidade de Coimbra - Faculdade de Letras";Yes;Yes;0,106;Q4;1;16;53;300;2;50;0,03;18,75;43,48;0;1;Portugal;Western Europe;"Universidade de Coimbra - Faculdade de Letras";"2019-2024";"Arts and Humanities (miscellaneous) (Q4); Social Sciences (miscellaneous) (Q4)";"Arts and Humanities; Social Sciences"
843;21100407278;"China Studies";book series;"15701344";"Brill Academic Publishers";No;No;0,106;Q4;6;0;6;0;0;5;0,00;0,00;0,00;0;0;Netherlands;Western Europe;"Brill Academic Publishers";"2007-2008, 2010-2017, 2019-2020, 2022-2023, 2025";"History (Q4); Social Sciences (miscellaneous) (Q4)";"Arts and Humanities; Social Sciences"
844;21101155956;"Serbian Studies";journal;"19419511, 07423330";"Slavica Publishers";No;No;0,106;Q4;2;0;23;0;2;20;0,00;0,00;0,00;0;0;United States;Northern America;"Slavica Publishers";"2019-2022";"Arts and Humanities (miscellaneous) (Q4); Cultural Studies (Q4); History (Q4); Social Sciences (miscellaneous) (Q4)";"Arts and Humanities; Social Sciences"
845;21101061923;"Direito, Estado e Sociedade";journal;"19820879, 15166104";"Pontificia Universidade Catolica do Rio de Janeiro";Yes;No;0,105;Q4;3;11;77;442;3;77;0,04;40,18;35,71;0;6;Brazil;Latin America;"Pontificia Universidade Catolica do Rio de Janeiro";"2019-2024";"Law (Q4); Social Sciences (miscellaneous) (Q4); Sociology and Political Science (Q4)";"Social Sciences"
846;21101128535;"Genesis (Italy)";journal;"15949281, 19732252";"Viella";No;No;0,105;Q4;0;0;7;0;0;7;0,00;0,00;0,00;0;0;Italy;Western Europe;"Viella";"2022-2023";"Cultural Studies (Q4); Gender Studies (Q4); History (Q4); Social Sciences (miscellaneous) (Q4)";"Arts and Humanities; Social Sciences"
847;21101179091;"Revista Eletronica Direito e Sociedade";journal;"23188081";"Universidade LaSalle - Unilasalle";Yes;Yes;0,105;Q4;3;30;109;948;5;100;0,06;31,60;38,24;0;14;Brazil;Latin America;"Universidade LaSalle - Unilasalle";"2019-2024";"Cultural Studies (Q4); Gender Studies (Q4); Social Sciences (miscellaneous) (Q4)";"Social Sciences"
848;5700163901;"Journal of Romance Studies";journal;"14733536, 17522331";"Liverpool University Press";No;No;0,104;Q4;4;21;80;910;4;74;0,07;43,33;85,00;0;7;United Kingdom;Western Europe;"Liverpool University Press";"2014-2024";"Literature and Literary Theory (Q3); Visual Arts and Performing Arts (Q3); Cultural Studies (Q4); Linguistics and Language (Q4); Social Sciences (miscellaneous) (Q4)";"Arts and Humanities; Social Sciences"
849;5700181944;"Deutsche Sprache";journal;"03409341, 1868775X";"Erich Schmidt Verlag GmbH and Co Berlin";No;No;0,103;Q4;10;6;48;314;9;46;0,19;52,33;66,67;0;0;Germany;Western Europe;"Erich Schmidt Verlag GmbH and Co Berlin";"2002-2011, 2017-2024";"Linguistics and Language (Q4); Psychology (miscellaneous) (Q4); Social Sciences (miscellaneous) (Q4)";"Psychology; Social Sciences"
850;21101214485;"Anali Pravnog Fakulteta u Beogradu";journal;"00032565, 24062693";"";Yes;Yes;0,102;Q4;2;25;77;896;5;77;0,06;35,84;53,13;0;9;Serbia;Eastern Europe;"";"2022-2024";"Economics, Econometrics and Finance (miscellaneous) (Q4); Law (Q4); Social Sciences (miscellaneous) (Q4)";"Economics, Econometrics and Finance; Social Sciences"
851;21101034468;"International Journal of Anglo-Indian Studies";journal;"13271652";"Massey University";No;No;0,102;Q4;1;9;21;111;2;14;0,11;12,33;50,00;0;1;New Zealand;Pacific Region;"Massey University";"2019-2024";"Anthropology (Q4); Arts and Humanities (miscellaneous) (Q4); History (Q4); Social Sciences (miscellaneous) (Q4)";"Arts and Humanities; Social Sciences"
852;21101220435;"Problemi Sjevernog Jadrana";journal;"18487866, 03518825";"Croatian Academy of Sciences and Arts";No;No;0,102;Q4;2;0;16;0;1;15;0,11;0,00;0,00;0;0;Croatia;Eastern Europe;"Croatian Academy of Sciences and Arts";"2020-2023";"Arts and Humanities (miscellaneous) (Q4); Social Sciences (miscellaneous) (Q4)";"Arts and Humanities; Social Sciences"
853;21101067418;"Revista de Direito da Faculdade Guanambi";journal;"24476536";"Centro Universitario FG (UNIFG)";Yes;Yes;0,102;Q4;3;0;18;0;1;18;0,00;0,00;0,00;0;0;Brazil;Latin America;"Centro Universitario FG (UNIFG)";"2019-2022";"Law (Q4); Social Sciences (miscellaneous) (Q4)";"Social Sciences"
854;5700164304;"Slovo";journal;"09546839";"University College London - School of Slavonic and East European Studies";No;No;0,102;Q4;5;0;25;0;3;19;0,17;0,00;0,00;0;0;United Kingdom;Western Europe;"University College London - School of Slavonic and East European Studies";"2012-2023";"Arts and Humanities (miscellaneous) (Q4); Social Sciences (miscellaneous) (Q4)";"Arts and Humanities; Social Sciences"
855;19700169125;"Trajecta";journal;"26659484, 07788304";"Amsterdam University Press";No;No;0,102;Q4;4;4;23;171;4;23;0,00;42,75;0,00;0;1;Netherlands;Western Europe;"Amsterdam University Press";"1999, 2002, 2019-2024";"History (Q4); Religious Studies (Q4); Social Sciences (miscellaneous) (Q4); Sociology and Political Science (Q4)";"Arts and Humanities; Social Sciences"
856;21101199910;"Air and Space Power Review";journal;"26340976, 26340968";"Royal Air Force";Yes;Yes;0,101;Q4;1;11;50;395;1;41;0,02;35,91;0,00;0;4;United Kingdom;Western Europe;"Royal Air Force";"2021-2024";"Political Science and International Relations (Q4); Social Sciences (miscellaneous) (Q4)";"Social Sciences"
857;21101140504;"Bolivian Studies Journal";journal;"21565163, 10742247";"University Library System, University of Pittsburgh";Yes;Yes;0,101;Q4;2;11;31;548;0;29;0,00;49,82;50,00;0;3;United States;Northern America;"University Library System, University of Pittsburgh";"2019, 2021-2024";"Anthropology (Q4); Cultural Studies (Q4); History (Q4); Political Science and International Relations (Q4); Social Sciences (miscellaneous) (Q4); Sociology and Political Science (Q4)";"Arts and Humanities; Social Sciences"
858;21101057633;"Critical Ethnic Studies";journal;"23735031, 2373504X";"University of Minnesota Press";No;No;0,101;Q4;2;0;36;0;3;30;0,18;0,00;0,00;0;0;United States;Northern America;"University of Minnesota Press";"2020-2022";"Anthropology (Q4); Cultural Studies (Q4); Gender Studies (Q4); Social Sciences (miscellaneous) (Q4)";"Social Sciences"
859;21101146396;"Historia Philosophica";journal;"1824095X, 17246121";"Fabrizio Serra Editore";No;No;0,101;Q4;2;17;45;225;5;43;0,08;13,24;46,67;0;0;Italy;Western Europe;"Fabrizio Serra Editore";"2019-2024";"Arts and Humanities (miscellaneous) (Q4); History (Q4); Philosophy (Q4); Social Sciences (miscellaneous) (Q4)";"Arts and Humanities; Social Sciences"
